sku,descripcion,stock,fecha
AR-CQT-4,Dukier Coquette L Arnés Reversible,43,2025-05-06
AR-CQT-3,Dukier Coquette M Arnés Reversible,26,2025-05-06
AR-CQT-2,Dukier Coquette S Arnés Reversible,17,2025-05-06
AR-CQT-5,Dukier Coquette XL Arnés Reversible,15,2025-05-06
AR-CQT-1,Dukier Coquette XS Arnés Reversible,46,2025-05-06
CL-CQT-4,Dukier Coquette L Collar,33,2025-05-06
CL-CQT-3,Dukier Coquette M Collar,46,2025-05-06
CL-CQT-2,Dukier Coquette S Collar,46,2025-05-06
CL-CQT-1,Dukier Coquette XS Collar,32,2025-05-06
CG-CQT-0,Dukier Collar gato Coquette U,18,2025-05-06
CR-CQT-4,Dukier Coquette L Correa,69,2025-05-06
CR-CQT-2,Dukier Coquette S Correa,35,2025-05-06
PJ-CQT-4,Dukier Pajarita Coquette U,0,2025-05-06
PB-CQT-2,Dukier Coquette U Porta Bolsas,-1,2025-05-06
PJ-GRG-0,Dukier Pajarita Elf Dog (teddy Green Bow Tie) U,0,2025-05-06
AR-GRG-4,Dukier Elf Dog (teddy Green Gold) L Arnés Ajustable,14,2025-05-06
AR-GRG-3,Dukier Elf Dog (teddy Green Gold) M Arnés Ajustable,0,2025-05-06
AR-GRG-2,Dukier Elf Dog (teddy Green Gold) S Arnés Ajustable,0,2025-05-06
AR-GRG-5,Dukier Elf Dog (teddy Green Gold) Xl Arnés Ajustable,12,2025-05-06
AR-GRG-1,Dukier Elf Dog (teddy Green Gold) Xs Arnés Ajustable,0,2025-05-06
AC-GRG-4,Dukier Elf Dog (teddy Green Gold) L Arnés Clásico,0,2025-05-06
AC-GRG-3,Dukier Elf Dog (teddy Green Gold) M Arnés Clásico,0,2025-05-06
AC-GRG-2,Dukier Elf Dog (teddy Green Gold) S Arnés Clásico,0,2025-05-06
CL-GRG-4,Dukier Elf Dog (teddy Green Gold) L Collar,0,2025-05-06
CL-GRG-3,Dukier Elf Dog (teddy Green Gold) M Collar,0,2025-05-06
CL-GRG-2,Dukier Elf Dog (teddy Green Gold) S Collar,0,2025-05-06
CL-GRG-1,Dukier Elf Dog (teddy Green Gold) Xs Collar,0,2025-05-06
CR-GRG-4,Dukier Elf Dog (teddy Green Gold) L Correa,23,2025-05-06
CR-GRG-2,Dukier Elf Dog (teddy Green Gold) S Correa,0,2025-05-06
PB-GRG-2,Dukier Elf Dog (teddy Green Gold) U Porta Bolsas,0,2025-05-06
AR-BUG-4,Dukier Little Bugs L Arnés Ajustable,48,2025-05-06
AR-BUG-3,Dukier Little Bugs M Arnés Ajustable,44,2025-05-06
AR-BUG-2,Dukier Little Bugs S Arnés Ajustable,44,2025-05-06
AR-BUG-5,Dukier Little Bugs XL Arnés Ajustable,21,2025-05-06
AR-BUG-1,Dukier Little Bugs XS Arnés Ajustable,43,2025-05-06
AC-BUG-4,Dukier Little Bugs L Arnés Clásico,30,2025-05-06
AC-BUG-3,Dukier Little Bugs M Arnés Clásico,37,2025-05-06
AC-BUG-2,Dukier Little Bugs S Arnés Clásico,48,2025-05-06
CG-BUG-0,Dukier Collar gato Little Bugs U,38,2025-05-06
CL-BUG-4,Dukier Little Bugs L Collar,33,2025-05-06
CL-BUG-3,Dukier Little Bugs M Collar,53,2025-05-06
CL-BUG-2,Dukier Little Bugs S Collar,56,2025-05-06
CL-BUG-1,Dukier Little Bugs XS Collar,38,2025-05-06
CR-BUG-4,Dukier Little Bugs L Correa,63,2025-05-06
CR-BUG-2,Dukier Little Bugs S Correa,91,2025-05-06
PJ-BUG-4,Dukier Pajarita Little Bugs U,29,2025-05-06
PB-BUG-2,Dukier Little Bugs U Porta Bolsas,31,2025-05-06
AR-MST-4,Dukier Mystic L Arnés Ajustable,10,2025-05-06
AR-MST-3,Dukier Mystic M Arnés Ajustable,0,2025-05-06
AR-MST-2,Dukier Mystic S Arnés Ajustable,0,2025-05-06
AR-MST-5,Dukier Mystic XL Arnés Ajustable,3,2025-05-06
AR-MST-1,Dukier Mystic XS Arnés Ajustable,0,2025-05-06
AC-MST-4,Dukier Mystic L Arnés Clásico,0,2025-05-06
AC-MST-3,Dukier Mystic M Arnés Clásico,0,2025-05-06
AC-MST-2,Dukier Mystic S Arnés Clásico,1,2025-05-06
CG-MST-0,Dukier Collar gato Mystic U,17,2025-05-06
CL-MST-4,Dukier Mystic L Collar,24,2025-05-06
CL-MST-3,Dukier Mystic M Collar,10,2025-05-06
CL-MST-2,Dukier Mystic S Collar,18,2025-05-06
CL-MST-1,Dukier Mystic XS Collar,33,2025-05-06
CR-MST-4,Dukier Mystic L Correa,0,2025-05-06
CR-MST-2,Dukier Mystic S Correa,1,2025-05-06
PJ-MST-4,Dukier Pajarita Mystic U,28,2025-05-06
PB-MST-2,Dukier Mystic U Porta Bolsas,0,2025-05-06
CL-BVG-4,Dukier Collar New Years Eve (black Velvet Gold) L,28,2025-05-06
CL-BVG-3,Dukier Collar New Years Eve (black Velvet Gold) M,39,2025-05-06
CL-BVG-2,Dukier Collar New Years Eve (black Velvet Gold) S,34,2025-05-06
CL-BVG-1,Dukier Collar New Years Eve (black Velvet Gold) Xs,41,2025-05-06
PJ-BVG-0,Dukier Pajarita New Years Eve (black Velvet Gold) U,11,2025-05-06
CL-RVG-4,Dukier Santa Dog (red Velvet Dog) L Collar,24,2025-05-06
CL-RVG-3,Dukier Santa Dog (red Velvet Dog) M Collar,35,2025-05-06
CL-RVG-2,Dukier Santa Dog (red Velvet Dog) S Collar,37,2025-05-06
CL-RVG-1,Dukier Santa Dog (red Velvet Dog) Xs Collar,26,2025-05-06
PJ-RVG-0,Dukier Pajarita Santa Dog (red Velvet Dog) U,0,2025-05-06
AR-RDG-4,Dukier Santa Dog (teddy Red Gold) L Arnés Ajustable,0,2025-05-06
AR-RDG-3,Dukier Santa Dog (teddy Red Gold) M Arnés Ajustable,0,2025-05-06
AR-RDG-2,Dukier Santa Dog (teddy Red Gold) S Arnés Ajustable,0,2025-05-06
AR-RDG-5,Dukier Santa Dog (teddy Red Gold) Xl Arnés Ajustable,24,2025-05-06
AR-RDG-1,Dukier Santa Dog (teddy Red Gold) Xs Arnés Ajustable,0,2025-05-06
AC-RDG-4,Dukier Santa Dog (teddy Red Gold) L Arnés Clásico,0,2025-05-06
AC-RDG-3,Dukier Santa Dog (teddy Red Gold) M Arnés Clásico,0,2025-05-06
AC-RDG-2,Dukier Santa Dog (teddy Red Gold) S Arnés Clásico,0,2025-05-06
CR-RDG-4,Dukier Santa Dog (teddy Red Gold) L Correa,24,2025-05-06
CR-RDG-2,Dukier Santa Dog (teddy Red Gold) S Correa,0,2025-05-06
PB-RDG-2,Dukier Santa Dog (teddy Red Gold) U Porta Bolsas,0,2025-05-06
AR-WHG-4,Dukier Snow Dog (teddy White Gold) L Arnés Ajustable,54,2025-05-06
AR-WHG-3,Dukier Snow Dog (teddy White Gold) M Arnés Ajustable,39,2025-05-06
AR-WHG-2,Dukier Snow Dog (teddy White Gold) S Arnés Ajustable,16,2025-05-06
AR-WHG-5,Dukier Snow Dog (teddy White Gold) Xl Arnés Ajustable,40,2025-05-06
AR-WHG-1,Dukier Snow Dog (teddy White Gold) Xs Arnés Ajustable,16,2025-05-06
AC-WHG-4,Dukier Snow Dog (teddy White Gold) L Arnés Clásico,0,2025-05-06
AC-WHG-3,Dukier Snow Dog (teddy White Gold) M Arnés Clásico,0,2025-05-06
AC-WHG-2,Dukier Snow Dog (teddy White Gold) S Arnés Clásico,0,2025-05-06
CR-WHG-4,Dukier Snow Dog (teddy White Gold) L Correa,93,2025-05-06
CR-WHG-2,Dukier Snow Dog (teddy White Gold) S Correa,1,2025-05-06
PB-WHG-2,Dukier Snow Dog (teddy White Gold) U Porta Bolsas,2,2025-05-06
AR-TKL-4,Dukier Teckel Arnés Ajustable L,70,2025-05-06
AR-TKL-3,Dukier Teckel Arnés Ajustable M,24,2025-05-06
AR-TKL-2,Dukier Teckel Arnés Ajustable S,3,2025-05-06
AR-TKL-5,Dukier Teckel Arnés Ajustable Xl,29,2025-05-06
AR-TKL-1,Dukier Teckel Arnés Ajustable Xs,25,2025-05-06
AC-TKL-4,Dukier Teckel Arnés Clásico L,46,2025-05-06
AC-TKL-3,Dukier Teckel Arnés Clásico M,47,2025-05-06
AC-TKL-2,Dukier Teckel Arnés Clásico S,34,2025-05-06
CG-TKL-0,Dukier Collar Gato Teckel U,48,2025-05-06
CL-TKL-4,Dukier Teckel Collar L,48,2025-05-06
CL-TKL-3,Dukier Teckel Collar M,63,2025-05-06
CL-TKL-2,Dukier Teckel Collar S,42,2025-05-06
CL-TKL-1,Dukier Teckel Collar Xs,43,2025-05-06
CR-TKL-4,Dukier Teckel Correa L,93,2025-05-06
CR-TKL-2,Dukier Teckel Correa S,54,2025-05-06
PJ-TKL-4,Dukier Pajarita Teckel U,31,2025-05-06
PB-TKL-2,Dukier Teckel Porta Bolsas U,29,2025-05-06
RC-RPW-4,Dukier Chubasqueros Flower Power L,78,2025-05-06
RC-RPW-3,Dukier Chubasqueros Flower Power M,85,2025-05-06
RC-RPW-2,Dukier Chubasqueros Flower Power S,111,2025-05-06
RC-RPW-5,Dukier Chubasqueros Flower Power Xl,94,2025-05-06
RC-RPW-1,Dukier Chubasqueros Flower Power Xs,123,2025-05-06
RC-RPW-6,Dukier Chubasqueros Flower Power Xxl,77,2025-05-06
RC-RPW-7,Dukier Chubasqueros Flower Power Xxxl,93,2025-05-06
RC-RBW-4,Dukier Chubasqueros Rainbow L,155,2025-05-06
RC-RBW-3,Dukier Chubasqueros Rainbow M,172,2025-05-06
RC-RBW-2,Dukier Chubasqueros Rainbow S,186,2025-05-06
RC-RBW-5,Dukier Chubasqueros Rainbow Xl,170,2025-05-06
RC-RBW-1,Dukier Chubasqueros Rainbow Xs,136,2025-05-06
RC-RBW-6,Dukier Chubasqueros Rainbow Xxl,118,2025-05-06
RC-RBW-7,Dukier Chubasqueros Rainbow Xxxl,127,2025-05-06
RC-STM-4,Dukier Chubasqueros Storm L,112,2025-05-06
RC-STM-3,Dukier Chubasqueros Storm M,140,2025-05-06
RC-STM-2,Dukier Chubasqueros Storm S,167,2025-05-06
RC-STM-5,Dukier Chubasqueros Storm Xl,143,2025-05-06
RC-STM-1,Dukier Chubasqueros Storm Xs,127,2025-05-06
RC-STM-6,Dukier Chubasqueros Storm Xxl,98,2025-05-06
RC-STM-7,Dukier Chubasqueros Storm Xxxl,72,2025-05-06
RC-UNC-4,Dukier Chubasqueros Unicorns L,51,2025-05-06
RC-UNC-3,Dukier Chubasqueros Unicorns M,50,2025-05-06
RC-UNC-2,Dukier Chubasqueros Unicorns S,50,2025-05-06
RC-UNC-5,Dukier Chubasqueros Unicorns Xl,47,2025-05-06
RC-UNC-6,Dukier Chubasqueros Unicorns Xxl,50,2025-05-06
BD-BEI-2,Dukier Camas Beige S,321,2025-05-06
BD-BEI-4,Dukier Camas Beige L,88,2025-05-06
FD-BLU-2,Dukier Funda Cama Blue S,39,2025-05-06
FD-BLU-4,Dukier Funda Cama Blue L,39,2025-05-06
FD-MNT-2,Dukier Funda Cama Mint S,28,2025-05-06
FD-MNT-4,Dukier Funda Cama Mint L,37,2025-05-06
FD-TRC-2,Dukier Funda Cama Terracota S,32,2025-05-06
FD-TRC-4,Dukier Funda Cama Terracota L,38,2025-05-06
CO-BLU-4,Dukier Abrigos Blue L,123,2025-05-06
CO-BLU-3,Dukier Abrigos Blue M,121,2025-05-06
CO-BLU-2,Dukier Abrigos Blue S,129,2025-05-06
CO-BLU-5,Dukier Abrigos Blue Xl,127,2025-05-06
CO-BLU-1,Dukier Abrigos Blue Xs,89,2025-05-06
CO-BLU-6,Dukier Abrigos Blue Xxl,81,2025-05-06
CO-BLU-7,Dukier Abrigos Blue Xxxl,83,2025-05-06
AF-BLU-0,Dukier Alfombrilla Blue U,23,2025-05-06
CO-GRN-4,Dukier Abrigos Green L,121,2025-05-06
CO-GRN-3,Dukier Abrigos Green M,122,2025-05-06
CO-GRN-2,Dukier Abrigos Green S,127,2025-05-06
CO-GRN-5,Dukier Abrigos Green Xl,133,2025-05-06
CO-GRN-1,Dukier Abrigos Green Xs,86,2025-05-06
CO-GRN-6,Dukier Abrigos Green Xxl,71,2025-05-06
CO-GRN-7,Dukier Abrigos Green Xxxl,80,2025-05-06
AF-MNT-0,Dukier Alfombrilla Mint U,0,2025-05-06
CO-PNK-4,Dukier Abrigos Pink L,125,2025-05-06
CO-PNK-3,Dukier Abrigos Pink M,119,2025-05-06
CO-PNK-2,Dukier Abrigos Pink S,118,2025-05-06
CO-PNK-5,Dukier Abrigos Pink Xl,133,2025-05-06
CO-PNK-1,Dukier Abrigos Pink Xs,88,2025-05-06
CO-PNK-6,Dukier Abrigos Pink Xxl,74,2025-05-06
CO-PNK-7,Dukier Abrigos Pink Xxxl,80,2025-05-06
AF-PNK-0,Dukier Alfombrilla Pink U,19,2025-05-06
CO-PRP-4,Dukier Abrigos Purple L,105,2025-05-06
CO-PRP-3,Dukier Abrigos Purple M,104,2025-05-06
CO-PRP-2,Dukier Abrigos Purple S,119,2025-05-06
CO-PRP-5,Dukier Abrigos Purple Xl,117,2025-05-06
CO-PRP-1,Dukier Abrigos Purple Xs,48,2025-05-06
CO-PRP-6,Dukier Abrigos Purple Xxl,67,2025-05-06
CO-PRP-7,Dukier Abrigos Purple Xxxl,68,2025-05-06
AF-PRP-0,Dukier Alfombrilla Purple U,10,2025-05-06
CO-RED-4,Dukier Abrigos Red L,115,2025-05-06
CO-RED-3,Dukier Abrigos Red M,117,2025-05-06
CO-RED-2,Dukier Abrigos Red S,121,2025-05-06
CO-RED-5,Dukier Abrigos Red Xl,118,2025-05-06
CO-RED-1,Dukier Abrigos Red Xs,80,2025-05-06
CO-RED-6,Dukier Abrigos Red Xxl,81,2025-05-06
CO-RED-7,Dukier Abrigos Red Xxxl,80,2025-05-06
AF-YEL-0,Dukier Alfombrilla Yellow U,42,2025-05-06
BH-BRY-1,Dukier Arnés Body Berry Love Xs,0,2025-05-06
BH-BRY-2,Dukier Arnés Body Berry Love S,103,2025-05-06
BH-BRY-3,Dukier Arnés Body Berry Love M,75,2025-05-06
BH-BRY-4,Dukier Arnés Body Berry Love L,42,2025-05-06
BH-BRY-5,Dukier Arnés Body Berry Love Xl,63,2025-05-06
BH-FPW-1,Dukier Arnés Body Flower Power Xs,37,2025-05-06
BH-FPW-2,Dukier Arnés Body Flower Power S,122,2025-05-06
BH-FPW-3,Dukier Arnés Body Flower Power M,95,2025-05-06
BH-FPW-4,Dukier Arnés Body Flower Power L,38,2025-05-06
BH-FPW-5,Dukier Arnés Body Flower Power Xl,65,2025-05-06
BH-GMM-1,Dukier Arnés Body Gummy Bears Xs,37,2025-05-06
BH-GMM-2,Dukier Arnés Body Gummy Bears S,39,2025-05-06
BH-GMM-3,Dukier Arnés Body Gummy Bears M,50,2025-05-06
BH-GMM-4,Dukier Arnés Body Gummy Bears L,93,2025-05-06
BH-GMM-5,Dukier Arnés Body Gummy Bears Xl,46,2025-05-06
BH-TAT-1,Dukier Arnés Body Tattoo Xs,97,2025-05-06
BH-TAT-2,Dukier Arnés Body Tattoo S,96,2025-05-06
BH-TAT-3,Dukier Arnés Body Tattoo M,113,2025-05-06
BH-TAT-4,Dukier Arnés Body Tattoo L,92,2025-05-06
BH-TAT-5,Dukier Arnés Body Tattoo Xl,41,2025-05-06
BH-TRT-1,Dukier Arnés Body Turtle Xs,23,2025-05-06
BH-TRT-2,Dukier Arnés Body Turtle S,111,2025-05-06
BH-TRT-3,Dukier Arnés Body Turtle M,70,2025-05-06
BH-TRT-4,Dukier Arnés Body Turtle L,57,2025-05-06
BH-TRT-5,Dukier Arnés Body Turtle Xl,67,2025-05-06
XP-TAA-0,Dukier Expositor Chubasqueros,13,2025-05-06
PG-NAV-0,Dukier Pegatinas Dukier Navidad,4,2025-05-06
PG-PRO-0,Dukier Pegatina Profesional,55,2025-05-06
,Dukier Etiqueta Dukier para AMAZON,9761,2025-05-06
KS-BLU-4,Dukier Knit Sweater Blue L,110,2025-05-06
KS-BLU-3,Dukier Knit Sweater Blue M,140,2025-05-06
KS-BLU-2,Dukier Knit Sweater Blue S,140,2025-05-06
KS-BLU-5,Dukier Knit Sweater Blue Xl,80,2025-05-06
KS-BLU-1,Dukier Knit Sweater Blue Xs,110,2025-05-06
KS-BLU-6,Dukier Knit Sweater Blue Xxl,50,2025-05-06
KS-GRN-4,Dukier Knit Sweater Green L,110,2025-05-06
KS-GRN-3,Dukier Knit Sweater Green M,140,2025-05-06
KS-GRN-2,Dukier Knit Sweater Green S,140,2025-05-06
KS-GRN-5,Dukier Knit Sweater Green Xl,80,2025-05-06
KS-GRN-1,Dukier Knit Sweater Green Xs,110,2025-05-06
KS-GRN-6,Dukier Knit Sweater Green Xxl,50,2025-05-06
KS-MNT-4,Dukier Knit Sweater Mint L,0,2025-05-06
KS-MNT-3,Dukier Knit Sweater Mint M,0,2025-05-06
KS-MNT-2,Dukier Knit Sweater Mint S,0,2025-05-06
KS-MNT-5,Dukier Knit Sweater Mint Xl,0,2025-05-06
KS-MNT-1,Dukier Knit Sweater Mint Xs,0,2025-05-06
KS-PNK-4,Dukier Knit Sweater Pink L,0,2025-05-06
KS-PNK-3,Dukier Knit Sweater Pink M,0,2025-05-06
KS-PNK-2,Dukier Knit Sweater Pink S,0,2025-05-06
KS-PNK-5,Dukier Knit Sweater Pink Xl,0,2025-05-06
KS-PNK-1,Dukier Knit Sweater Pink Xs,0,2025-05-06
KS-PRP-4,Dukier Knit Sweater Purple L,0,2025-05-06
KS-PRP-3,Dukier Knit Sweater Purple M,0,2025-05-06
KS-PRP-2,Dukier Knit Sweater Purple S,0,2025-05-06
KS-PRP-5,Dukier Knit Sweater Purple Xl,0,2025-05-06
KS-PRP-1,Dukier Knit Sweater Purple Xs,0,2025-05-06
KS-RED-4,Dukier Knit Sweater Red L,110,2025-05-06
KS-RED-3,Dukier Knit Sweater Red M,140,2025-05-06
KS-RED-2,Dukier Knit Sweater Red S,140,2025-05-06
KS-RED-5,Dukier Knit Sweater Red Xl,80,2025-05-06
KS-RED-1,Dukier Knit Sweater Red Xs,110,2025-05-06
KS-RED-6,Dukier Knit Sweater Red Xxl,50,2025-05-06
KS-YEL-4,Dukier Knit Sweater Yellow L,110,2025-05-06
KS-YEL-3,Dukier Knit Sweater Yellow M,140,2025-05-06
KS-YEL-2,Dukier Knit Sweater Yellow S,140,2025-05-06
KS-YEL-5,Dukier Knit Sweater Yellow Xl,80,2025-05-06
KS-YEL-1,Dukier Knit Sweater Yellow Xs,110,2025-05-06
KS-YEL-6,Dukier Knit Sweater Yellow Xxl,50,2025-05-06
FACTURA PDF,Dukier FACTURA PDF,0,2025-05-06
XP-CLR-1,Dukier EXPOSITOR PARED COLOR parte A(1/2),22,2025-05-06
XP-CLR-2,Dukier EXPOSITOR PARED COLOR parte B (2/2),27,2025-05-06
BH-BEI-4,Dukier Beige (essentials) Arnés Body L,67,2025-05-06
BH-BEI-3,Dukier Beige (essentials) Arnés Body M,71,2025-05-06
BH-BEI-2,Dukier Beige (essentials) Arnés Body S,67,2025-05-06
BH-BEI-5,Dukier Beige (essentials) Arnés Body Xl,43,2025-05-06
BH-BEI-1,Dukier Beige (essentials) Arnés Body Xs,60,2025-05-06
BH-BEI-0,Dukier Beige (essentials) Arnés Body Xxs,22,2025-05-06
BH-SBL-4,Dukier Soft Blue Arnés Body L,64,2025-05-06
BH-SBL-3,Dukier Soft Blue Arnés Body M,67,2025-05-06
BH-SBL-2,Dukier Soft Blue Arnés Body S,57,2025-05-06
BH-SBL-5,Dukier Soft Blue Arnés Body Xl,41,2025-05-06
BH-SBL-1,Dukier Soft Blue Arnés Body Xs,77,2025-05-06
BH-SBL-0,Dukier Soft Blue Arnés Body Xxs,30,2025-05-06
BH-SGR-4,Dukier Soft Green (essentials) Arnés Body L,53,2025-05-06
BH-SGR-3,Dukier Soft Green (essentials) Arnés Body M,62,2025-05-06
BH-SGR-2,Dukier Soft Green (essentials) Arnés Body S,45,2025-05-06
BH-SGR-5,Dukier Soft Green (essentials) Arnés Body Xl,32,2025-05-06
BH-SGR-1,Dukier Soft Green (essentials) Arnés Body Xs,49,2025-05-06
BH-SGR-0,Dukier Soft Green (essentials) Arnés Body Xxs,0,2025-05-06
BH-VIO-4,Dukier Soft Purple (essentials) Arnés Body L,60,2025-05-06
BH-VIO-3,Dukier Soft Purple (essentials) Arnés Body M,62,2025-05-06
BH-VIO-2,Dukier Soft Purple (essentials) Arnés Body S,50,2025-05-06
BH-VIO-5,Dukier Soft Purple (essentials) Arnés Body Xl,39,2025-05-06
BH-VIO-1,Dukier Soft Purple (essentials) Arnés Body Xs,63,2025-05-06
BH-VIO-0,Dukier Soft Purple (essentials) Arnés Body Xxs,16,2025-05-06
BH-TER-4,Dukier Arnés Body Terracota (essentials) L,54,2025-05-06
BH-TER-3,Dukier Arnés Body Terracota (essentials) M,60,2025-05-06
BH-TER-2,Dukier Arnés Body Terracota (essentials) S,43,2025-05-06
BH-TER-5,Dukier Arnés Body Terracota (essentials) Xl,38,2025-05-06
BH-TER-1,Dukier Arnés Body Terracota (essentials) Xs,54,2025-05-06
BH-TER-0,Dukier Arnés Body Terracota (essentials) Xxs,22,2025-05-06
AC-BEI-4,Dukier Beige (essentials) Arnés Clásico L,51,2025-05-06
AC-BEI-3,Dukier Beige (essentials) Arnés Clásico M,52,2025-05-06
AC-BEI-2,Dukier Beige (essentials) Arnés Clásico S,47,2025-05-06
AC-SBL-4,Dukier Soft Blue Arnés Clásico L,53,2025-05-06
AC-SBL-3,Dukier Soft Blue Arnés Clásico M,17,2025-05-06
AC-SBL-2,Dukier Soft Blue Arnés Clásico S,36,2025-05-06
AC-SGR-4,Dukier Soft Green (essentials) Arnés Clásico L,20,2025-05-06
AC-SGR-3,Dukier Soft Green (essentials) Arnés Clásico M,0,2025-05-06
AC-SGR-2,Dukier Soft Green (essentials) Arnés Clásico S,0,2025-05-06
AC-VIO-4,Dukier Soft Purple (essentials) Arnés Clásico L,31,2025-05-06
AC-VIO-3,Dukier Soft Purple (essentials) Arnés Clásico M,4,2025-05-06
AC-VIO-2,Dukier Soft Purple (essentials) Arnés Clásico S,25,2025-05-06
CL-BEI-4,Dukier Beige (essentials) Collar L,52,2025-05-06
CL-BEI-3,Dukier Beige (essentials) Collar M,47,2025-05-06
CL-BEI-2,Dukier Beige (essentials) Collar S,34,2025-05-06
CL-BEI-1,Dukier Beige (essentials) Collar Xs,54,2025-05-06
CL-SBL-4,Dukier Soft Blue Collar L,47,2025-05-06
CL-SBL-3,Dukier Soft Blue Collar M,39,2025-05-06
CL-SBL-2,Dukier Soft Blue Collar S,26,2025-05-06
CL-SBL-1,Dukier Soft Blue Collar Xs,48,2025-05-06
CL-SGR-4,Dukier Soft Green (essentials) Collar L,37,2025-05-06
CL-SGR-3,Dukier Soft Green (essentials) Collar M,18,2025-05-06
CL-SGR-2,Dukier Soft Green (essentials) Collar S,28,2025-05-06
CL-SGR-1,Dukier Soft Green (essentials) Collar Xs,50,2025-05-06
CL-VIO-4,Dukier Soft Purple (essentials) Collar L,37,2025-05-06
CL-VIO-3,Dukier Soft Purple (essentials) Collar M,26,2025-05-06
CL-VIO-2,Dukier Soft Purple (essentials) Collar S,28,2025-05-06
CL-VIO-1,Dukier Soft Purple (essentials) Collar Xs,49,2025-05-06
CR-BEI-4,Dukier Beige (essentials) Correa L,71,2025-05-06
CR-BEI-2,Dukier Beige (essentials) Correa S,58,2025-05-06
CR-SBL-4,Dukier Soft Blue Correa L,66,2025-05-06
CR-SBL-2,Dukier Soft Blue Correa S,47,2025-05-06
CR-SGR-4,Dukier Soft Green (essentials) Correa L,11,2025-05-06
CR-SGR-2,Dukier Soft Green (essentials) Correa S,0,2025-05-06
CR-VIO-4,Dukier Soft Purple (essentials) Correa L,45,2025-05-06
CR-VIO-2,Dukier Soft Purple (essentials) Correa S,21,2025-05-06
PB-BEI-2,Dukier Beige (essentials) Porta Bolsas U,69,2025-05-06
PB-SBL-2,Dukier Soft Blue Porta Bolsas U,65,2025-05-06
PB-SGR-2,Dukier Soft Green (essentials) Porta Bolsas U,2,2025-05-06
PB-VIO-2,Dukier Soft Purple (essentials) Porta Bolsas U,36,2025-05-06
ACV-COR-2,Dukier Arnés Clásico Pvc Coral Pvc S,0,2025-05-06
ACV-COR-3,Dukier Arnés Clásico Pvc Coral Pvc M,0,2025-05-06
ACV-COR-4,Dukier Arnés Clásico Pvc Coral Pvc L,0,2025-05-06
CRV-COR-2,Dukier Correa Pvc Coral Pvc S,0,2025-05-06
CRV-COR-4,Dukier Correa Pvc Coral Pvc L,0,2025-05-06
CLV-COR-1,Dukier Collar Pvc Coral Pvc Xs,0,2025-05-06
CLV-COR-2,Dukier Collar Pvc Coral Pvc S,0,2025-05-06
CLV-COR-3,Dukier Collar Pvc Coral Pvc M,0,2025-05-06
CLV-COR-4,Dukier Collar Pvc Coral Pvc L,0,2025-05-06
PBV-COR-2,Dukier Portabolsas Colección Pvc Coral Pvc U,0,2025-05-06
ACV-YEL-2,Dukier Arnés Clásico Pvc Yellow Pvc S,0,2025-05-06
ACV-YEL-3,Dukier Arnés Clásico Pvc Yellow Pvc M,0,2025-05-06
ACV-YEL-4,Dukier Arnés Clásico Pvc Yellow Pvc L,0,2025-05-06
CRV-YEL-2,Dukier Correa Pvc Yellow Pvc S,0,2025-05-06
CRV-YEL-4,Dukier Correa Pvc Yellow Pvc L,0,2025-05-06
CLV-YEL-1,Dukier Collar Pvc Yellow Pvc Xs,0,2025-05-06
CLV-YEL-2,Dukier Collar Pvc Yellow Pvc S,0,2025-05-06
CLV-YEL-3,Dukier Collar Pvc Yellow Pvc M,0,2025-05-06
CLV-YEL-4,Dukier Collar Pvc Yellow Pvc L,0,2025-05-06
PBV-YEL-2,Dukier Portabolsas Colección Pvc Yellow Pvc U,0,2025-05-06
ACV-PRP-2,Dukier Arnés Clásico Pvc Purple Pvc S,0,2025-05-06
ACV-PRP-3,Dukier Arnés Clásico Pvc Purple Pvc M,0,2025-05-06
ACV-PRP-4,Dukier Arnés Clásico Pvc Purple Pvc L,0,2025-05-06
CRV-PRP-2,Dukier Correa Pvc Purple Pvc S,0,2025-05-06
CRV-PRP-4,Dukier Correa Pvc Purple Pvc L,0,2025-05-06
CLV-PRP-1,Dukier Collar Pvc Purple Pvc Xs,0,2025-05-06
CLV-PRP-2,Dukier Collar Pvc Purple Pvc S,0,2025-05-06
CLV-PRP-3,Dukier Collar Pvc Purple Pvc M,0,2025-05-06
CLV-PRP-4,Dukier Collar Pvc Purple Pvc L,0,2025-05-06
PBV-PRP-2,Dukier Portabolsas Colección Pvc Purple Pvc U,0,2025-05-06
ACV-SGR-2,Dukier Soft Green Arnés Clásico Pvc Pvc S,0,2025-05-06
ACV-SGR-3,Dukier Soft Green Arnés Clásico Pvc Pvc M,0,2025-05-06
ACV-SGR-4,Dukier Soft Green Arnés Clásico Pvc Pvc L,0,2025-05-06
CRV-SGR-2,Dukier Soft Green Correa Pvc Pvc S,0,2025-05-06
CRV-SGR-4,Dukier Soft Green Correa Pvc Pvc L,0,2025-05-06
CLV-SGR-1,Dukier Soft Green Collar Pvc Pvc Xs,0,2025-05-06
CLV-SGR-2,Dukier Soft Green Collar Pvc Pvc S,0,2025-05-06
CLV-SGR-3,Dukier Soft Green Collar Pvc Pvc M,0,2025-05-06
CLV-SGR-4,Dukier Soft Green Collar Pvc Pvc L,0,2025-05-06
PBV-SGR-2,Dukier Soft Green Portabolsas Colección Pvc Pvc U,0,2025-05-06
AC-TER-4,Dukier Arnés Clásico Terracota (essentials) L,30,2025-05-06
